line;code;canonical name;category;type;family code;family;sortkey?;autodetect?;exceptional?;script codes;other names
6033;sit-mor;Moran;Moran language;;sit;Sino-Tibetan;;;exceptional;Latn;Morān
6034;sit-prn;Puiron;Puiron language;;sit;Sino-Tibetan;;;exceptional;;
6035;sit-pro;Proto-Sino-Tibetan;Proto-Sino-Tibetan language;reconstructed;sit;Sino-Tibetan;;;exceptional;Latn;
6036;sit-sit;Situ;Situ language;;sit;Sino-Tibetan;;;exceptional;Latn;Eastern rGyalrong,rGyalrong,Rgyalrong,rGyalrongic,Gyalrong,Gyarong,rGyarong,Gyarung,Jiarong,Jiarongyu,Jyarong,Jyarung,Yelong,Kuru
6037;sit-tgm;Tangam;Tangam language;;sit-tan;Tani;;;exceptional;Latn;
6038;sit-tos;Tosu;Tosu language;;sit-qia;Qiangic;;;exceptional;Latn;
6039;sit-tsh;Tshobdun;Tshobdun language;;sit;Sino-Tibetan;;;exceptional;Latn;Caodeng,Sidaba,rGyalrong,Rgyalrong,Jiarong,Gyarung,Kuru
6040;sit-zbu;Zbu;Zbu language;;sit;Sino-Tibetan;;;exceptional;Latn;Ribu,Rdzong'bur,Rdzongmbur,Showu,rGyalrong,Rgyalrong,Jiarong,Gyarung,Kuru
6041;siu;Sinagen;Sinagen language;;qfa-tor;Torricelli;;;;Latn;
6042;siv;Sumariup;Sumariup language;;paa-spk;Sepik;;;;Latn;
6043;siw;Siwai;Siwai language;;;;;;;
6044;six;Sumau;Sumau language;;;;;;Latn;Garia,Kari
6045;siy;Sivandi;Sivandi language;;ira;Iranian;;;;;
6046;siz;Siwa;Siwa language;;ber;Berber;;;;Tfng,Arab;
6047;sja;Epena;Epena language;;;;;;;
6048;sjb;Sajau Basap;Sajau Basap language;;poz-bnn;North Bornean;;;;;
6049;sjd;Kildin Sami;Kildin Sami language;;smi;Sami;;;;Cyrl;
6050;sje;Pite Sami;Pite Sami language;;smi;Sami;;;;Latn;
6051;sjg;Assangori;Assangori language;;sdv;Eastern Sudanic;;;;;
6052;sjk;Kemi Sami;Kemi Sami language;;smi;Sami;;;;Latn;
6053;sjl;Miji;Miji language;;sit;Sino-Tibetan;;;;;
6054;sjm;Mapun;Mapun language;;poz-sbj;Sama-Bajaw;;;;;
6055;sjn;Sindarin;Sindarin language;appendix-constructed;art;constructed;;;;Latn,Teng;
6056;sjo;Xibe;Xibe language;;tuw;Tungusic;;;;Mong;Sibo,Sibe,Xibo
6057;sjp;Surjapuri;Surjapuri language;;inc;Indo-Aryan;;;;;
6058;sjr;Siar-Lak;Siar-Lak language;;poz-ocw;Western Oceanic;;;;;
6059;sjs;Senhaja De Srair;Senhaja De Srair language;;ber;Berber;;;;;
6060;sjt;Ter Sami;Ter Sami language;;smi;Sami;;;;Latn;
6061;sju;Ume Sami;Ume Sami language;;smi;Sami;;;;Latn;
6062;sjw;Shawnee;Shawnee language;;alg;Algonquian;;;;Latn;
6063;sk;Slovak;Slovak language;;zlw;West Slavic;sortkey;;;Latn;
6064;ska;Skagit;Skagit language;;sal;Salishan;;;;Latn;
6065;skb;Saek;Saek language;;tai;Tai;;;;;
6066;skc;Ma Manda;Ma Manda language;;ngf-fin;Finisterre;;;;;Sauk
6067;skd;Southern Sierra Miwok;Southern Sierra Miwok language;;nai-utn;Utian;;;;Latn;
6068;ske;Ske;Ske language;;poz-vnc;North-Central Vanuatu;;;;Latn;Seke
6069;skf;Sakirabiá;Sakirabiá language;;tup;Tupian;;;;Latn;Mekem,Amniapé,Sakïrabiát,Sakiráp,Koaratira,Guaratira,Kanoé,Koarategayat,Guaratégaya,Guarategaja,Warategáya
6070;skh;Sikule;Sikule language;;poz-nws;Northwest Sumatran;;;;;
6071;ski;Sika;Sika language;;plf;Central Malayo-Polynesian;;;;Latn;Sikanese
6072;skj;Seke;Seke language;;tbq;Tibeto-Burman;;;;;
6073;skk;Sok;Sok language;;aav-ban;Bahnaric;;;;;
6074;skm;Sakam;Sakam language;;ngf-fin;Finisterre;;;;;Kutong
6075;skn;Kolibugan Subanon;Kolibugan Subanon language;;phi;Philippine;;;;;
6076;sko;Seko Tengah;Seko Tengah language;;poz;Malayo-Polynesian;;;;;
6077;skp;Sekapan;Sekapan language;;poz-bnn;North Bornean;;;;;
6078;skq;Sininkere;Sininkere language;;dmn;Mande;;;;Latn;
6079;skr;Seraiki;Seraiki language;;inc;Indo-Aryan;;;;ur-Arab;Siraiki,Saraiki
6080;sks;Maia;Maia language;;ngf;Trans-New Guinea;;;;Latn;Maya,Banar,Pila,Saki,Suaro,Turutap,Yakiba
6081;skt;Sakata;Sakata language;;bnt;Bantu;;;;Latn;Kisakata,Lesa,Odual,Saka,Bai,Kibai,Bay,Kibay,Djia,Dia,Dja,Kidjia,Wadia,Tuku,Ketu,Batow
6082;sku;Sakao;Sakao language;;poz-vnc;North-Central Vanuatu;;;;Latn;
6083;skv;Skou;Skou language;;;;;;;
6084;skw;Skepi Creole Dutch;Skepi Creole Dutch language;;;;;;;Skepi Dutch,Skepi Dutch Creole,Essequibo Dutch
6085;skx;Seko Padang;Seko Padang language;;poz-ssw;South Sulawesi;;;;;
6086;sky;Sikaiana;Sikaiana language;;poz-pol;Polynesian;;;;Latn;Sikayana
6087;skz;Sekar;Sekar language;;plf;Central Malayo-Polynesian;;;;;
6088;sl;Slovene;Slovene language;;zls;South Slavic;;autodetect;;Latn;Slovenian
6089;sla-pro;Proto-Slavic;Proto-Slavic language;reconstructed;sla;Slavic;;autodetect;exceptional;Latinx;Common Slavic
6090;slc;Saliba (Colombia);Saliba (Colombia) language;;;;;;;Saliba,Sáliba,Saliva,Sáliva
6091;sld;Sissala;Sissala language;;nic-gur;Gur;;;;Latn;
6092;sle;Sholaga;Sholaga language;;dra;Dravidian;;;;;
6093;slf;Swiss-Italian Sign Language;Swiss-Italian Sign Language;;sgn;sign;;;;;Swiss Italian Sign Language
6094;slg;Selungai Murut;Selungai Murut language;;poz-san;Sabahan;;;;;
6095;slh;Southern Puget Sound Salish;Southern Puget Sound Salish language;;sal;Salishan;;;;Latn;
6096;sli;Silesian German;Silesian German language;;gmw;West Germanic;;;;Latn;Silesian
6097;slj;Salumá;Salumá language;;sai-car;Cariban;;;;Latn;
6098;sll;Salt-Yui;Salt-Yui language;;;;;;;
6099;slm;Pangutaran Sama;Pangutaran Sama language;;poz-sbj;Sama-Bajaw;;;;;
6100;sln;Salinan;Salinan language;;;;;;;
6101;slp;Lamaholot;Lamaholot language;;;;;;Latn;Solor,Solorese
6102;slq;Salchuq;Salchuq language;;trk;Turkic;;;;;
6103;slr;Salar;Salar language;;trk;Turkic;;;;Arab;
6104;sls;Singapore Sign Language;Singapore Sign Language;;sgn;sign;;;;;
6105;slt;Sila;Sila language;;tbq-lol;Loloish;;;;;
6106;slu;Selaru;Selaru language;;plf;Central Malayo-Polynesian;;;;;
6107;slw;Sialum;Sialum language;;;;;;;
6108;slx;Salampasu;Salampasu language;;bnt;Bantu;;;;Latn;
6109;sly;Selayar;Selayar language;;poz-ssw;South Sulawesi;;;;;
6110;slz;Ma'ya;Ma'ya language;;poz-hce;Halmahera-Cenderawasih;;;;;
6111;sm;Samoan;Samoan language;;poz-pol;Polynesian;;;;Latn;
6112;sma;Southern Sami;Southern Sami language;;smi;Sami;;;;Latn;
6113;smb;Simbari;Simbari language;;;;;;;
6114;smc;Som;Som language;;ngf-fin;Finisterre;;;;Latn;
6115;smd;Sama;Sama language;;bnt;Bantu;;;;Latn;
6116;smf;Auwe;Auwe language;;;;;;;
6117;smg;Simbali;Simbali language;;;;;;;
6118;smh;Samei;Samei language;;tbq-lol;Loloish;;;;;
6119;smi-pro;Proto-Samic;Proto-Samic language;reconstructed;smi;Sami;;;exceptional;Latn;Proto-Sami
6120;smj;Lule Sami;Lule Sami language;;smi;Sami;;;;Latn;
6121;smk;Bolinao;Bolinao language;;phi;Philippine;;;;;Binubolinao
6122;sml;Central Sama;Central Sama language;;poz-sbj;Sama-Bajaw;;;;;
6123;smm;Musasa;Musasa language;;inc;Indo-Aryan;;;;;
6124;smn;Inari Sami;Inari Sami language;;smi;Sami;;;;Latn;
6125;smp;Samaritan Hebrew;Samaritan Hebrew language;;sem-can;Canaanite;;;;Samr;Samaritan
6126;smq;Samo;Samo language;;;;;;;
6127;smr;Simeulue;Simeulue language;;poz-nws;Northwest Sumatran;;;;Latn;Simalur,Devayan,Defayan,Simolol,Simulul,Simeuloë
6128;sms;Skolt Sami;Skolt Sami language;;smi;Sami;;;;Latn;
6129;smt;Simte;Simte language;;tbq-kuk;Kukish;;;;;
6130;smu;Somray;Somray language;;aav;Austro-Asiatic;;;;;
6131;smv;Samvedi;Samvedi language;;inc;Indo-Aryan;;;;;
6132;smw;Sumbawa;Sumbawa language;;poz-mcm;Malayo-Chamic;;;;Latn;
6133;smx;Samba;Samba language;;bnt;Bantu;;;;Latn;
6134;smy;Semnani;Semnani language;;ira;Iranian;;;;;
6135;smz;Simeku;Simeku language;;;;;;;
6136;sn;Shona;Shona language;;bnt;Bantu;;;;Latn;
6137;snb;Sebuyau;Sebuyau language;;poz-mly;Malayic;;;;;
6138;snc;Sinaugoro;Sinaugoro language;;poz-ocw;Western Oceanic;;;;;
6139;sne;Bau Bidayuh;Bau Bidayuh language;;day;Land Dayak;;;;Latn;
6140;snf;Noon;Noon language;;alv-sng;Senegambian;;;;Latn;
6141;sng;Sanga (Congo);Sanga (Congo) language;;bnt;Bantu;;;;Latn;Sanga,Luba-Sanga,Sanga (Democratic Republic of Congo),Sanga (Democratic Republic of the Congo)
6142;sni;Sensi;Sensi language;;sai-pan;Panoan;;;;Latn;
6143;snj;Riverain Sango;Riverain Sango language;;crp;creole or pidgin;;;;Latn;
6144;snk;Soninke;Soninke language;;dmn;Mande;;;;Latn;
6145;snl;Sangil;Sangil language;;phi;Philippine;;;;;
6146;snm;Southern Ma'di;Southern Ma'di language;;csu;Central Sudanic;;;;;
6147;snn;Siona;Siona language;;sai-tuc;Tucanoan;;;;Latn;
6148;sno;Snohomish;Snohomish language;;sal;Salishan;;;;Latn;
6149;snp;Siane;Siane language;;paa-kag;Kainantu-Goroka;;;;Latn;
6150;snq;Chango;Chango language;;bnt;Bantu;;;;Latn;Sangu
6151;snr;Sihan;Sihan language;;;;;;;
6152;sns;Nahavaq;Nahavaq language;;poz-vnc;North-Central Vanuatu;;;;;
6153;snu;Senggi;Senggi language;;;;;;;
6154;snv;Sa'ban;Sa'ban language;;poz-swa;North Sarawakan;;;;Latn;
6155;snw;Selee;Selee language;;alv-kwa;Kwa;;;;Latn;
6156;snx;Sam;Sam language;;;;;;;
6157;sny;Saniyo-Hiyewe;Saniyo-Hiyewe language;;paa-spk;Sepik;;;;Latn;
6158;snz;Sinsauru;Sinsauru language;;;;;;;
6159;so;Somali;Somali language;;cus;Cushitic;;autodetect;;Latn,Arab,Osma;
6160;soa;Thai Song;Thai Song language;;tai-swe;Southwestern Tai;sortkey;;;Tavt,Thai;Lao Song,Song
6161;sob;Sobei;Sobei language;;poz-ocw;Western Oceanic;;;;;
6162;soc;Soko;Soko language;;nic-bod;Bantoid;;;;Latn;So
6163;sod;Songoora;Songoora language;;bnt;Bantu;;;;Latn;
6164;soe;Songomeno;Songomeno language;;bnt;Bantu;;;;Latn;
6165;sog;Sogdian;Sogdian language;;ira;Iranian;;;;Zzzz,Mani,Syrc;
6166;soh;Aka (Sudan);Aka (Sudan) language;;sdv;Eastern Sudanic;;;;Latn;Aka,Sillok
6167;soi;Sonha;Sonha language;;inc;Indo-Aryan;;;;;
6168;soj;Soi;Soi language;;ira-wes;Western Iranian;;;;;
6169;sok;Sokoro;Sokoro language;;cdc-est;East Chadic;;;;Latn;
6170;sol;Solos;Solos language;;poz-ocw;Western Oceanic;;;;;
6171;soo;Songo;Songo language;;bnt;Bantu;;;;Latn;
6172;sop;Songe;Songe language;;bnt;Bantu;;;;Latn;
6173;soq;Kanasi;Kanasi language;;;;;;;
6174;sor;Somrai;Somrai language;;cdc-est;East Chadic;;;;Latn;
6175;sos;Seenku;Seenku language;;dmn;Mande;;;;;Seeku,Sembla,Sambla
6176;sou;Southern Thai;Southern Thai language;;tai-swe;Southwestern Tai;sortkey;;;Thai;Dambro
6177;sov;Sonsorolese;Sonsorolese language;;poz-mic;Micronesian;;;;Latn;
6178;sow;Sowanda;Sowanda language;;;;;;;
6179;sox;Swo;Swo language;;bnt;Bantu;;;;Latn;So,Sso,Shwo,Fo
6180;soy;Miyobe;Miyobe language;;nic-gur;Gur;;;;Latn;
6181;soz;Temi;Temi language;;bnt;Bantu;;;;Latn;
6182;spb;Sepa (Indonesia);Sepa (Indonesia) language;;poz;Malayo-Polynesian;;;;Latn;Sepa
6183;spc;Sapé;Sapé language;;;;;;Latn;Kaliana,Kariana,Kaliána,Sapä́,Sape
6184;spd;Saep;Saep language;;;;;;;
6185;spe;Sepa (New Guinea);Sepa (New Guinea) language;;poz-ocw;Western Oceanic;;;;Latn;Sepa,Sepa (Papua New Guinea)
6186;spg;Sian;Sian language;;poz-bnn;North Bornean;;;;;
6187;spi;Saponi;Saponi language;;;;;;;
6188;spk;Sengo;Sengo language;;paa-spk;Sepik;;;;Latn;
6189;spl;Selepet;Selepet language;;;;;;;
6190;spm;Sepen;Sepen language;;paa;Papuan;;;;Latn;
6191;spn;Sanapaná;Sanapaná language;;sai-mas;Mascoian;;;;Latn;
6192;spo;Spokane;Spokane language;;sal;Salishan;;;;;Montana Salish,Salish,Séliš,Kalispel-Pend d'oreille,Kalispel
6193;spp;Supyire;Supyire language;;alv;Atlantic-Congo;;;;Latn;Suppire,Supyire Senoufo,Supyire Senufo,Shempire Senoufo,Shempire
6194;spr;Saparua;Saparua language;;plf;Central Malayo-Polynesian;;;;;
6195;sps;Saposa;Saposa language;;poz-ocw;Western Oceanic;;;;;
6196;spt;Spiti Bhoti;Spiti Bhoti language;;sit;Sino-Tibetan;;;;;
6197;spu;Sapuan;Sapuan language;;aav-ban;Bahnaric;;;;;
6198;spx;South Picene;South Picene language;;itc;Italic;;;;Ital,Latn;Old Sabellic,Old Sabellian,Middle Adriatic,Central Adriatic
6199;spy;Sabaot;Sabaot language;;sdv;Eastern Sudanic;;;;;
6200;sq;Albanian;Albanian language;;sqj;Albanian;sortkey;;;Latn,Elba;
6201;sqa;Shama-Sambuga;Shama-Sambuga language;;nic-knj;Kainji;;;;Latn;
6202;sqh;Shau;Shau language;;nic-knj;Kainji;;;;Latn;
6203;sqj-pro;Proto-Albanian;Proto-Albanian language;reconstructed;sqj;Albanian;;;exceptional;Latinx;
6204;sqk;Albanian Sign Language;Albanian Sign Language;;sgn;sign;;;;;
6205;sqm;Suma;Suma language;;;;;;;
6206;sqn;Susquehannock;Susquehannock language;;iro;Iroquoian;;;;;
6207;sqo;Sorkhei;Sorkhei language;;ira;Iranian;;;;;
6208;sqq;Sou;Sou language;;aav-ban;Bahnaric;;;;;
6209;sqr;Siculo-Arabic;Siculo-Arabic language;;sem-arb;Arabic;;;;;
6210;sqs;Sri Lankan Sign Language;Sri Lankan Sign Language;;sgn;sign;;;;;
6211;sqt;Soqotri;Soqotri language;;sem-sar;South Arabian;;;;;Socotri
6212;squ;Squamish;Squamish language;;sal;Salishan;;;;Latn;
6213;sra;Saruga;Saruga language;;ngf;Trans-New Guinea;;;;Latn;
6214;srb;Sora;Sora language;;mun;Munda;;;;Sora;
6215;sre;Sara;Sara language;;day;Land Dayak;;;;;
6216;srf;Nafi;Nafi language;;poz-ocw;Western Oceanic;;;;;
6217;srg;Sulod;Sulod language;;phi;Philippine;;;;;
6218;srh;Sarikoli;Sarikoli language;;ira-eas;Eastern Iranian;;;;;
6219;sri;Siriano;Siriano language;;sai-tuc;Tucanoan;;;;Latn;
6220;srk;Serudung Murut;Serudung Murut language;;poz-san;Sabahan;;;;;
6221;srl;Isirawa;Isirawa language;;;;;;;
6222;srm;Saramaccan;Saramaccan language;;crp;creole or pidgin;;;;Latn;
6223;srn;Sranan Tongo;Sranan Tongo language;;crp;creole or pidgin;;;;Latn;
6224;srq;Sirionó;Sirionó language;;tup-gua;Tupi-Guarani;;;;Latn;
6225;srr;Serer;Serer language;;alv-sng;Senegambian;;;;Latn;
6226;srs;Sarcee;Sarcee language;;ath-nor;North Athabaskan;;;;Latn;Sarsi,Tsuu T'ina,Tsuut'ina,Tsu T'ina
6227;srt;Sauri;Sauri language;;;;;;;
6228;sru;Suruí;Suruí language;;tup;Tupian;;;;Latn;Paíter,Suruí-Paíter,Suruí de Rondônia,Suruí do Jiparaná
6229;srv;Waray Sorsogon;Waray Sorsogon language;;phi;Philippine;;;;;
6230;srw;Serua;Serua language;;plf;Central Malayo-Polynesian;;;;;
6231;srx;Sirmauri;Sirmauri language;;inc;Indo-Aryan;;;;;
6232;sry;Sera;Sera language;;poz-ocw;Western Oceanic;;;;Latn;
6233;srz;Shahmirzadi;Shahmirzadi language;;ira;Iranian;;;;fa-Arab;
6234;ss;Swazi;Swazi language;;bnt-ngu;Nguni;;autodetect;;Latn;Swati
6235;ssb;Southern Sama;Southern Sama language;;poz-sbj;Sama-Bajaw;;;;Latn;
6236;ssc;Suba-Simbiti;Suba-Simbiti language;;bnt;Bantu;;;;Latn;
6237;ssd;Siroi;Siroi language;;ngf;Trans-New Guinea;;;;Latn;
6238;sse;Balangingi;Balangingi language;;poz-sbj;Sama-Bajaw;;;;Latn;
6239;ssf;Thao;Thao language;;map;Austronesian;;;;Latn;Sao
6240;ssg;Seimat;Seimat language;;poz-aay;Admiralty Islands;;;;;
6241;ssh;Shihhi Arabic;Shihhi Arabic language;;sem-arb;Arabic;;autodetect;;Arab;
6242;ssi;Sansi;Sansi language;;inc;Indo-Aryan;;;;;Bhilki
6243;ssj;Sausi;Sausi language;;ngf;Trans-New Guinea;;;;Latn;
6244;ssk;Sunam;Sunam language;;sit;Sino-Tibetan;;;;;
6245;ssl;Western Sisaala;Western Sisaala language;;nic-gur;Gur;;;;Latn;
6246;ssm;Semnam;Semnam language;;aav;Austro-Asiatic;;;;;
6247;ssn;Waata;Waata language;;cus;Cushitic;;;;;
6248;sso;Sissano;Sissano language;;poz-ocw;Western Oceanic;;;;Latn;
6249;ssp;Spanish Sign Language;Spanish Sign Language;;sgn;sign;;;;;
6250;ssq;So'a;So'a language;;plf;Central Malayo-Polynesian;;;;Latn;
6251;ssr;Swiss-French Sign Language;Swiss-French Sign Language;;sgn;sign;;;;;Swiss French Sign Language
6252;sss;Sô;Sô language;;mkh;Mon-Khmer;;;;;
6253;sst;Sinasina;Sinasina language;;ngf;Trans-New Guinea;;;;Latn;
6254;ssu;Susuami;Susuami language;;ngf;Trans-New Guinea;;;;Latn;
6255;ssv;Shark Bay;Shark Bay language;;poz-vnc;North-Central Vanuatu;;;;;
6256;ssx;Samberigi;Samberigi language;;ngf;Trans-New Guinea;;;;Latn;
6257;ssy;Saho;Saho language;;cus;Cushitic;;;;;
6258;ssz;Sengseng;Sengseng language;;poz-ocw;Western Oceanic;;;;Latn;
6259;st;Sotho;Sotho language;;bnt;Bantu;;;;Latn;Sesotho,Southern Sesotho,Southern Sotho
6260;stb;Northern Subanen;Northern Subanen language;;phi;Philippine;;;;;
6261;std;Sentinelese;Sentinelese language;;;;;;Zyyy;
6262;ste;Liana-Seti;Liana-Seti language;;plf;Central Malayo-Polynesian;;;;;
6263;stf;Seta;Seta language;;qfa-tor;Torricelli;;;;Latn;
6264;stg;Trieng;Trieng language;;aav-ban;Bahnaric;;;;;
6265;sth;Shelta;Shelta language;;crp;creole or pidgin;;;;Latn;Cant
6266;sti;Bulo Stieng;Bulo Stieng language;;aav-ban;Bahnaric;;;;;
6267;stj;Matya Samo;Matya Samo language;;dmn;Mande;;;;Latn;
6268;stk;Arammba;Arammba language;;;;;;;
6269;stm;Setaman;Setaman language;;ngf-okk;Ok;;;;Latn;
6270;stn;Owa;Owa language;;poz-sls;Southeast Solomonic;;;;Latn;
6271;sto;Stoney;Stoney language;;sio;Siouan;;;;;
6272;stp;Southeastern Tepehuan;Southeastern Tepehuan language;;azc;Uto-Aztecan;;;;Latn;
6273;stq;Saterland Frisian;Saterland Frisian language;;gmw-fri;Frisian;;;;Latn;East Frisian,Eastern Frisian
6274;str;Saanich;Saanich language;;sal;Salishan;;;;Latn;
6275;sts;Shumashti;Shumashti language;;inc-dar;Dardic;;;;;
6276;stt;Budeh Stieng;Budeh Stieng language;;aav-ban;Bahnaric;;;;;
6277;stu;Samtao;Samtao language;;aav;Austro-Asiatic;;;;;
6278;stv;Silt'e;Silt'e language;;sem-eth;Ethiopian Semitic;;;;Ethi;
6279;stw;Satawalese;Satawalese language;;poz-mic;Micronesian;;;;;
6280;sty;Siberian Tatar;Siberian Tatar language;;trk-kip;Kipchak;;;;Cyrl;
6281;su;Sundanese;Sundanese language;;poz-msa;Malayo-Sumbawan;;;;Latn,Sund;
6282;sua;Sulka;Sulka language;;;;;;;
6283;sub;Suku;Suku language;;bnt;Bantu;;;;Latn;
6284;suc;Western Subanon;Western Subanon language;;phi;Philippine;;;;;
6285;sue;Suena;Suena language;;ngf;Trans-New Guinea;;;;Latn;
6286;sug;Suganga;Suganga language;;ngf-okk;Ok;;;;Latn;
6287;sui;Suki;Suki language;;ngf;Trans-New Guinea;;;;Latn;
6288;suk;Sukuma;Sukuma language;;bnt;Bantu;;;;Latn;
6289;suq;Suri;Suri language;;sdv;Eastern Sudanic;;;;;
6290;sur;Mwaghavul;Mwaghavul language;;cdc-wst;West Chadic;;;;Latn;Sura,Mupun
6291;sus;Susu;Susu language;;dmn;Mande;;;;Latn;
6292;sut;Subtiaba;Subtiaba language;;omq;Oto-Manguean;;;;Latn;
6293;suv;Sulung;Sulung language;;;;;;;
6294;suw;Sumbwa;Sumbwa language;;bnt;Bantu;;;;Latn;
6295;sux;Sumerian;Sumerian language;;qfa-iso;isolate;;;;Xsux;
6296;suy;Suyá;Suyá language;;sai-jee;Jê;;;;Latn;
6297;suz;Sunwar;Sunwar language;;sit;Sino-Tibetan;;;;;
6298;sv;Swedish;Swedish language;;gmq;North Germanic;;;;Latn;
6299;sva;Svan;Svan language;;ccs;Kartvelian;;autodetect;;Geor,Cyrl;
6300;svb;Ulau-Suain;Ulau-Suain language;;poz-ocw;Western Oceanic;;;;Latn;
6301;svc;Vincentian Creole English;Vincentian Creole English language;;crp;creole or pidgin;;;;Latn;
6302;sve;Serili;Serili language;;plf;Central Malayo-Polynesian;;;;;
6303;svk;Slovakian Sign Language;Slovakian Sign Language;;sgn;sign;;;;;
6304;svm;Molise Croatian;Molise Croatian language;;zls;South Slavic;;;;Latn;Slavo-molisano,Slavomolisano,Molise Slavic
6305;svs;Savosavo;Savosavo language;;;;;;Latn;
6306;svx;Skalvian;Skalvian language;;bat;Baltic;;;;Latn;
6307;sw;Swahili;Swahili language;;bnt;Bantu;sortkey;;;Latn,Arab;Settler Swahili,KiSetla,KiSettla,Setla,Settla,Kitchen Swahili,Kihindi,Indian Swahili,KiShamba,Kishamba,Field Swahili,Kibabu,Asian Swahili,Kimanga,Arab Swahili,Kitvita,Army Swahili
6308;swb;Maore Comorian;Maore Comorian language;;bnt;Bantu;;;;Latn;
6309;swf;Sere;Sere language;;nic-ubg;Ubangian;;;;Latn;
6310;swg;Swabian;Swabian language;;gmw;West Germanic;;;;Latn;
6311;swi;Sui;Sui language;;qfa-tak;Tai-Kadai;;;;;
6312;swj;Sira;Sira language;;bnt;Bantu;;;;Latn;
6313;swl;Swedish Sign Language;Swedish Sign Language;;sgn;sign;;;;;
6314;swm;Samosa;Samosa language;;ngf;Trans-New Guinea;;;;Latn;
6315;swn;Sokna;Sokna language;;ber;Berber;;;;;Sawknah,Fezzan,Fogaha
6316;swo;Shanenawa;Shanenawa language;;sai-pan;Panoan;;;;Latn;
6317;swp;Suau;Suau language;;poz-ocw;Western Oceanic;;;;;
6318;swq;Sharwa;Sharwa language;;cdc-cbm;Central Chadic;;;;Latn;
6319;swr;Saweru;Saweru language;;;;;;;
6320;sws;Seluwasan;Seluwasan language;;plf;Central Malayo-Polynesian;;;;;
6321;swt;Sawila;Sawila language;;;;;;;
6322;swu;Suwawa;Suwawa language;;phi;Philippine;;;;;
6323;sww;Sowa;Sowa language;;poz-vnc;North-Central Vanuatu;;;;;
6324;swx;Suruahá;Suruahá language;;auf;Arauan;;;;;Zuruahá,Suruaha,Suruwaha,Zuruaha,Índios do Coxodoá
6325;swy;Sarua;Sarua language;;cdc-est;East Chadic;;;;Latn;
6326;sxb;Suba;Suba language;;bnt;Bantu;;;;Latn;
6327;sxc;Sicanian;Sicanian language;;;;;;;
6328;sxe;Sighu;Sighu language;;bnt;Bantu;;;;Latn;
6329;sxg;Shixing;Shixing language;;sit;Sino-Tibetan;;;;;
6330;sxk;Southern Kalapuya;Southern Kalapuya language;;;;;;;
6331;sxl;Selonian;Selonian language;;bat;Baltic;;;;Latn;Selian
6332;sxm;Samre;Samre language;;aav;Austro-Asiatic;;;;;
6333;sxn;Sangir;Sangir language;;phi;Philippine;;;;Latn;
6334;sxo;Sorothaptic;Sorothaptic language;;;;;;;
6335;sxr;Saaroa;Saaroa language;;map;Austronesian;;;;Latn;
6336;sxs;Sasaru;Sasaru language;;alv-edo;Edoid;;;;Latn;
6337;sxu;Upper Saxon;Upper Saxon language;;gmw;West Germanic;;;;Latn;
6338;sxw;Saxwe Gbe;Saxwe Gbe language;;;;;;;
6339;sya;Siang;Siang language;;;;;;;
6340;syb;Central Subanen;Central Subanen language;;;;;;Latn;
6341;syc;Classical Syriac;Classical Syriac language;;sem-ara;Aramaic;;autodetect;;Syrc;
6342;syd-fne;Forest Nenets;Forest Nenets language;;syd;Samoyedic;;;exceptional;Cyrl;
6343;syd-pro;Proto-Samoyedic;Proto-Samoyedic language;reconstructed;syd;Samoyedic;;;exceptional;Latn;
6344;syi;Seki;Seki language;;bnt;Bantu;;;;Latn;
6345;syk;Sukur;Sukur language;;cdc-cbm;Central Chadic;;;;Latn;
6346;syl;Sylheti;Sylheti language;;inc;Indo-Aryan;;;;Sylo,Beng;
6347;sym;Maya Samo;Maya Samo language;;dmn;Mande;;;;Latn;
6348;syn;Senaya;Senaya language;;sem-ara;Aramaic;;;;;
6349;syo;Suoy;Suoy language;;aav;Austro-Asiatic;;;;;
6350;syr;Syriac;Syriac language;;sem-ara;Aramaic;;autodetect;;Syrc;
6351;sys;Sinyar;Sinyar language;;csu;Central Sudanic;;;;Latn;
6352;syw;Kagate;Kagate language;;sit;Sino-Tibetan;;;;Deva;
6353;syx;Shamay;Shamay language;;bnt;Bantu;;;;Latn;Osamayi,Samayi,Samay,Shamayi
6354;syy;Al-Sayyid Bedouin Sign Language;Al-Sayyid Bedouin Sign Language;;sgn;sign;;;;;
6355;sza;Semelai;Semelai language;;mkh;Mon-Khmer;;;;;
6356;szb;Ngalum;Ngalum language;;ngf;Trans-New Guinea;;;;Latn;
6357;szc;Semaq Beri;Semaq Beri language;;afa;Afro-Asiatic;;;;;
6358;szd;Seru;Seru language;;poz-bnn;North Bornean;;;;Latn;
6359;sze;Seze;Seze language;;omv;Omotic;;;;Latn;
6360;szg;Sengele;Sengele language;;bnt;Bantu;;;;Latn;
6361;szl;Silesian;Silesian language;;zlw;West Slavic;;;;Latn;Upper Silesian,Silesian Polish,Upper Silesian Polish
6362;szn;Sula;Sula language;;plf;Central Malayo-Polynesian;;;;Latn;
6363;szp;Suabo;Suabo language;;ngf-sbh;South Bird's Head;;;;Latn;Inanwatan
6364;szv;Isubu;Isubu language;;bnt;Bantu;;;;Latn;Isu,Isu (Fako Division),Isuwu,Suwu,Subu
6365;szw;Sawai;Sawai language;;poz-hce;Halmahera-Cenderawasih;;;;Latn;Weda,Weda-Sawai,Kobe,Faya-Mafa,Messa-Dote
